date_year_month,date_year_quarter,date_year,ecosystem_id,ecosystem_name,product_brand_id,product_brand_name,market_code,flag_competitor,data_provider_name,sale_channel_type,iqvia_sales_qty_eqv,iqvia_sales_tot_rx_count,iqvia_sales_new_rx_count,iqvia_sales_dollars
202210,2022Q4,2022,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,276.245,138.122,31.715,457577.44
202211,2022Q4,2022,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,298.994,149.497,24.669,496077.37
202212,2022Q4,2022,4040,IN-ECO-040,5113,Dupixair,RESP,Y,ims,RETAIL,401.858,200.929,26.019,667845.86
202301,2023Q1,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,351.467,175.733,45.707,585065.49
202302,2023Q1,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,344.076,172.038,34.186,573708.0
202303,2023Q1,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,300.334,150.167,40.296,501600.77
202304,2023Q2,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,265.726,132.863,31.842,444533.4
202305,2023Q2,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,262.977,131.488,17.867,440661.06
202306,2023Q2,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,228.616,114.308,26.584,383717.13
202307,2023Q3,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,224.939,112.469,24.029,378168.17
202308,2023Q3,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,241.565,120.782,18.372,406790.13
202309,2023Q3,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,275.726,137.863,25.614,465084.53
202310,2023Q4,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,247.886,123.943,27.506,418816.06
202311,2023Q4,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,316.362,158.181,36.791,535391.61
202312,2023Q4,2023,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,306.257,153.128,31.411,519146.13
202401,2024Q1,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,366.864,183.432,47.197,622910.83
202402,2024Q1,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,333.133,166.567,28.305,566571.76
202403,2024Q1,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,376.147,188.074,40.401,640783.82
202404,2024Q2,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,298.089,149.045,34.966,508647.75
202405,2024Q2,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,247.282,123.641,18.352,422648.93
202406,2024Q2,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,245.795,122.898,32.387,420801.34
202407,2024Q3,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,232.869,116.435,24.781,399331.05
202408,2024Q3,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,221.128,110.564,36.411,379821.96
202409,2024Q3,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,238.32,119.16,16.853,410028.74
202410,2024Q4,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,277.115,138.557,36.239,477562.36
202411,2024Q4,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,386.969,193.484,36.447,667979.41
202412,2024Q4,2024,4040,IN-ECO-040,5113,Dupixair,RESP,Y,IMS,RETAIL,337.755,168.877,26.339,583990.38
202101,2021Q1,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,315.751,157.876,46.482,505202.27
202102,2021Q1,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,379.358,189.679,40.771,607974.65
202103,2021Q1,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,413.248,206.624,33.632,663382.04
202104,2021Q2,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,337.354,168.677,36.792,542444.81
202105,2021Q2,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,261.105,130.552,31.496,420534.58
202106,2021Q2,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,276.604,138.302,32.433,446233.32
202107,2021Q3,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,232.348,116.174,21.416,375456.01
202108,2021Q3,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,273.464,136.732,37.022,442625.93
202109,2021Q3,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,304.112,152.056,45.453,493045.44
202110,2021Q4,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,316.876,158.438,31.002,514587.04
202111,2021Q4,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,349.716,174.858,55.947,568856.43
202112,2021Q4,2021,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,455.685,227.843,62.762,742452.07
202201,2022Q1,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,ims,RETAIL,427.258,213.629,43.454,697284.49
202202,2022Q1,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,464.865,232.433,50.817,759913.13
202203,2022Q1,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,400.389,200.194,43.745,655594.97
202204,2022Q2,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,354.251,177.125,36.78,581006.43
202205,2022Q2,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,351.7,175.85,32.924,577774.93
202206,2022Q2,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,254.18,127.09,35.086,418258.95
202207,2022Q3,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,249.411,124.705,24.973,411088.25
202208,2022Q3,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,236.395,118.197,29.517,390278.57
202209,2022Q3,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,315.962,157.981,36.587,522501.78
202210,2022Q4,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,369.529,184.765,39.806,612095.12
202211,2022Q4,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,396.91,198.455,36.251,658534.52
202212,2022Q4,2022,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,460.603,230.302,50.371,765474.23
202301,2023Q1,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,473.666,236.833,52.139,788484.11
202302,2023Q1,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,442.021,221.01,33.731,737020.32
202303,2023Q1,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,489.216,244.608,61.201,817060.09
202304,2023Q2,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,392.788,196.394,40.304,657095.99
202305,2023Q2,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,319.045,159.522,36.494,534612.28
202306,2023Q2,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,360.816,180.408,34.677,605605.3
202307,2023Q3,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,244.099,122.049,31.327,410380.04
202308,2023Q3,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,326.578,163.289,23.201,549950.79
202309,2023Q3,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,394.248,197.124,36.583,665002.52
202310,2023Q4,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,347.56,173.78,33.89,587218.64
202311,2023Q4,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,404.046,202.023,56.724,683783.23
202312,2023Q4,2023,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,463.114,231.557,44.409,785039.46
202401,2024Q1,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,450.629,225.314,50.46,765137.15
202402,2024Q1,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,517.296,258.648,54.371,879784.26
202403,2024Q1,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,396.941,198.471,48.904,676208.06
202404,2024Q2,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,418.871,209.436,53.029,714744.8
202405,2024Q2,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,353.353,176.677,39.759,603943.08
202406,2024Q2,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,370.493,185.247,38.912,634284.89
202407,2024Q3,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,306.433,153.216,33.125,525479.79
202408,2024Q3,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,284.7,142.35,34.451,489018.24
202409,2024Q3,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,436.962,218.481,34.918,751791.0
202410,2024Q4,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,428.183,214.091,57.774,737904.0
202411,2024Q4,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,422.78,211.39,52.13,729795.92
202412,2024Q4,2024,4041,MO-ECO-041,5113,Dupixair,RESP,Y,IMS,RETAIL,465.235,232.618,54.895,804408.13
202101,2021Q1,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1208.011,604.006,104.386,1932818.13
202102,2021Q1,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1129.772,564.886,136.907,1810620.88
202103,2021Q1,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1293.46,646.73,147.092,2076376.86
202104,2021Q2,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1010.517,505.258,101.75,1624851.24
202105,2021Q2,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,873.481,436.741,38.689,1406825.71
202106,2021Q2,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,754.704,377.352,76.576,1217530.58
202107,2021Q3,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,811.438,405.719,65.551,1311220.04
202108,2021Q3,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,847.27,423.635,91.221,1371382.05
202109,2021Q3,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,931.809,465.904,131.086,1510706.59
202110,2021Q4,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1040.877,520.439,100.74,1690322.73
202111,2021Q4,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1081.36,540.68,164.722,1758964.81
202112,2021Q4,2021,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1357.485,678.743,51.045,2211763.22
202201,2022Q1,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1338.098,669.049,110.994,2183776.19
202202,2022Q1,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1183.456,591.728,105.913,1934590.22
202203,2022Q1,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,ims,RETAIL,1134.72,567.36,126.578,1857984.52
202204,2022Q2,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1077.328,538.664,124.107,1766924.84
202205,2022Q2,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,ims,RETAIL,1142.975,571.487,122.731,1877687.99
202206,2022Q2,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,900.584,450.292,114.681,1481930.79
202207,2022Q3,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,869.606,434.803,105.919,1433318.48
202208,2022Q3,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,944.162,472.081,96.997,1558775.44
202209,2022Q3,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1355.003,677.502,76.848,2240753.03
202210,2022Q4,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1045.265,522.632,65.957,1731396.44
202211,2022Q4,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1382.749,691.375,155.659,2294195.65
202212,2022Q4,2022,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1287.488,643.744,172.708,2139670.33
202301,2023Q1,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1313.582,656.791,148.905,2186641.33
202302,2023Q1,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1754.983,877.491,147.936,2926239.45
202303,2023Q1,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1345.119,672.56,117.969,2246541.58
202304,2023Q2,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1291.768,645.884,146.939,2161000.94
202305,2023Q2,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1249.597,624.798,165.939,2093904.92
202306,2023Q2,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,978.324,489.162,126.46,1642050.13
202307,2023Q3,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,ims,RETAIL,924.381,462.191,140.818,1554073.8
202308,2023Q3,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1006.326,503.163,85.643,1694633.78
202309,2023Q3,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,969.053,484.527,114.799,1634562.11
202310,2023Q4,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1201.448,600.724,121.034,2029904.52
202311,2023Q4,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1489.236,744.618,174.309,2520291.14
202312,2023Q4,2023,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1533.374,766.687,184.068,2599273.0
202401,2024Q1,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1437.978,718.989,106.122,2441589.82
202402,2024Q1,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1406.346,703.173,217.35,2391825.12
202403,2024Q1,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1757.366,878.683,211.996,2993753.58
202404,2024Q2,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1097.2,548.6,149.173,1872217.11
202405,2024Q2,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,886.869,443.434,136.834,1515816.54
202406,2024Q2,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1183.361,591.68,115.831,2025914.26
202407,2024Q3,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,970.683,485.341,93.821,1664553.62
202408,2024Q3,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,909.075,454.537,124.102,1561481.57
202409,2024Q3,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,ims,RETAIL,1364.433,682.216,172.119,2347502.21
202410,2024Q4,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1377.085,688.542,108.134,2373183.16
202411,2024Q4,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1538.911,769.455,186.533,2656444.73
202412,2024Q4,2024,4042,MD-ECO-042,5113,Dupixair,RESP,Y,IMS,RETAIL,1496.392,748.196,129.327,2587315.62
202101,2021Q1,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,125.291,62.646,18.826,200465.84
202102,2021Q1,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,128.386,64.193,13.221,205757.47
202103,2021Q1,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,123.957,61.979,9.542,198987.62
202104,2021Q2,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,101.18,50.59,7.674,162691.02
202105,2021Q2,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,80.98,40.49,5.219,130425.87
202106,2021Q2,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,91.218,45.609,13.144,147157.76
202107,2021Q3,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,80.656,40.328,12.257,130334.21
202108,2021Q3,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,106.324,53.162,13.203,172095.37
202109,2021Q3,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,110.356,55.178,13.009,178916.15
202110,2021Q4,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,106.219,53.109,10.873,172492.66
202111,2021Q4,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,122.712,61.356,12.372,199606.87
202112,2021Q4,2021,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,167.856,83.928,12.708,273489.48
202201,2022Q1,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,146.09,73.045,15.933,238418.28
202202,2022Q1,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,141.519,70.76,15.707,231340.67
202203,2022Q1,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,115.149,57.575,17.148,188544.99
202204,2022Q2,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,102.702,51.351,13.03,168442.12
202205,2022Q2,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,85.892,42.946,11.809,141104.65
202206,2022Q2,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,112.982,56.491,15.994,185913.49
202207,2022Q3,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,115.847,57.924,13.175,190943.71
202208,2022Q3,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,90.21,45.105,10.391,148932.8
202209,2022Q3,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,ims,RETAIL,108.723,54.362,6.393,179794.21
202210,2022Q4,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,136.088,68.044,15.455,225418.5
202211,2022Q4,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,141.253,70.627,11.068,234361.12
202212,2022Q4,2022,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,190.556,95.278,17.027,316684.66
202301,2023Q1,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,149.983,74.991,19.199,249667.48
202302,2023Q1,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,165.622,82.811,20.624,276157.06
202303,2023Q1,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,163.783,81.891,15.207,273540.88
202304,2023Q2,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,114.398,57.199,12.421,191377.24
202305,2023Q2,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,124.841,62.42,12.519,209191.6
202306,2023Q2,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,131.169,65.585,16.274,220158.8
202307,2023Q3,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,90.258,45.129,9.875,151742.48
202308,2023Q3,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,100.984,50.492,11.869,170054.73
202309,2023Q3,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,ims,RETAIL,129.779,64.889,14.939,218906.21
202310,2023Q4,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,104.646,52.323,11.533,176803.87
202311,2023Q4,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,143.861,71.93,16.761,243460.66
202312,2023Q4,2023,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,166.862,83.431,20.595,282853.08
202401,2024Q1,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,173.213,86.607,15.007,294104.4
202402,2024Q1,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,ims,RETAIL,172.483,86.241,21.256,293347.4
202403,2024Q1,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,172.875,86.437,20.457,294499.81
202404,2024Q2,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,123.48,61.74,17.779,210701.26
202405,2024Q2,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,106.862,53.431,9.472,182646.47
202406,2024Q2,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,120.302,60.151,18.902,205957.18
202407,2024Q3,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,101.986,50.993,13.497,174889.06
202408,2024Q3,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,110.891,55.446,14.217,190473.46
202409,2024Q3,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,124.066,62.033,16.849,213454.81
202410,2024Q4,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,150.18,75.09,22.109,258810.5
202411,2024Q4,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,173.763,86.881,19.485,299946.35
202412,2024Q4,2024,4043,CO-ECO-043,5113,Dupixair,RESP,Y,IMS,RETAIL,161.355,80.678,19.477,278989.33
202101,2021Q1,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,794.507,397.254,98.757,1271211.77
202102,2021Q1,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,720.18,360.09,77.854,1154191.31
202103,2021Q1,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,797.067,398.534,87.186,1279523.57
202104,2021Q2,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,689.364,344.682,67.268,1108456.7
202105,2021Q2,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,648.923,324.461,60.784,1045152.3
202106,2021Q2,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,493.559,246.78,45.208,796238.0
202107,2021Q3,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,474.998,237.499,44.784,767558.73
202108,2021Q3,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,489.575,244.788,77.976,792421.18
202109,2021Q3,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,555.663,277.832,61.294,900875.92
202110,2021Q4,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,531.638,265.819,70.703,863348.36
202111,2021Q4,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,645.263,322.632,99.117,1049599.44
202112,2021Q4,2021,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,773.203,386.602,62.889,1259786.76
202201,2022Q1,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,749.444,374.722,68.986,1223093.24
202202,2022Q1,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,740.685,370.342,80.144,1210793.74
202203,2022Q1,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,696.351,348.175,68.259,1140201.09
202204,2022Q2,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,692.545,346.273,79.471,1135843.34
202205,2022Q2,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,625.347,312.673,84.464,1027325.08
202206,2022Q2,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,625.306,312.653,48.793,1028953.98
202207,2022Q3,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,595.514,297.757,43.606,981549.81
202208,2022Q3,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,574.851,287.425,58.214,949056.41
202209,2022Q3,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,753.889,376.945,91.267,1246697.42
202210,2022Q4,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,ims,RETAIL,642.445,321.223,52.66,1064159.0
202211,2022Q4,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,608.558,304.279,53.851,1009692.22
202212,2022Q4,2022,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,843.275,421.638,85.179,1401434.83
202301,2023Q1,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,ims,RETAIL,972.554,486.277,124.492,1618952.55
202302,2023Q1,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,853.44,426.72,82.856,1423016.3
202303,2023Q1,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,717.968,358.984,64.381,1199108.72
202304,2023Q2,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,775.007,387.503,66.864,1296510.32
202305,2023Q2,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,ims,RETAIL,576.841,288.421,42.548,966592.22
202306,2023Q2,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,675.962,337.981,112.874,1134556.83
202307,2023Q3,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,614.201,307.1,77.011,1032596.49
202308,2023Q3,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,613.809,306.904,51.808,1033641.63
202309,2023Q3,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,738.086,369.043,84.588,1244974.65
202310,2023Q4,2023,4044,MN-ECO-044,5113,Dupixair,RESP,Y,IMS,RETAIL,639.523,319.762,78.131,1080505.14
