date_year_month,ecosystem_id,product_brand_id,product_brand_name,rep_calls,samples_delivered,digital_impressions,speaker_programs,copay_redemptions,nba_suggestions,marketing_spend_usd
202104,4044,5109,Hemvia,0,0,27.0,0,24,0,24.3
202105,4044,5109,Hemvia,0,0,0.0,0,0,0,0.0
202106,4044,5109,Hemvia,1,2,95.0,0,0,1,435.5
202107,4044,5109,Hemvia,0,0,2.0,0,0,0,1.8
202108,4044,5109,Hemvia,0,0,0.0,0,36,0,0.0
202109,4044,5109,Hemvia,0,0,0.0,0,0,0,0.0
202110,4044,5109,Hemvia,0,0,0.0,0,6,1,0.0
202111,4044,5109,Hemvia,0,0,0.0,0,0,0,0.0
202112,4044,5109,Hemvia,0,0,3.0,0,0,0,2.7
202201,4044,5109,Hemvia,0,0,0.0,0,0,0,0.0
202202,4044,5109,Hemvia,0,0,13.0,0,27,0,11.7
202203,4044,5109,Hemvia,1,1,223.0,0,52,1,550.7
202204,4044,5109,Hemvia,0,0,0.0,0,39,0,0.0
202205,4044,5109,Hemvia,0,0,0.0,0,24,0,0.0
202206,4044,5109,Hemvia,0,0,,0,0,0,18.0
202207,4044,5109,Hemvia,2,1,,0,0,1,1189.6
202208,4044,5109,Hemvia,0,0,2.0,0,0,0,1.8
202209,4044,5109,Hemvia,0,0,1.0,0,33,1,0.9
202210,4044,5109,Hemvia,0,0,0.0,0,0,1,0.0
202211,4044,5109,Hemvia,1,1,171.0,0,11,3,503.9
202212,4044,5109,Hemvia,1,4,130.0,0,0,2,467.0
202301,4044,5109,Hemvia,0,0,69.0,0,7,0,62.1
202302,4044,5109,Hemvia,1,1,128.0,0,16,1,465.2
202303,4044,5109,Hemvia,0,0,0.0,0,0,0,0.0
202304,4044,5109,Hemvia,1,0,,0,25,4,440.9
202305,4044,5109,Hemvia,1,0,208.0,0,0,2,537.2
202306,4044,5109,Hemvia,1,0,207.0,0,9,1,536.3
202307,4044,5109,Hemvia,1,1,107.0,0,0,3,446.3
202308,4044,5109,Hemvia,0,0,0.0,1,0,0,4200.0
202309,4044,5109,Hemvia,1,1,140.0,0,35,5,476.0
202310,4044,5109,Hemvia,0,0,55.0,0,9,0,49.5
202311,4044,5109,Hemvia,2,2,306.0,0,15,4,975.4
202312,4044,5109,Hemvia,0,0,35.0,0,0,0,31.5
202401,4044,5109,Hemvia,1,0,88.0,0,33,1,429.2
202402,4044,5109,Hemvia,0,0,18.0,0,0,1,16.2
202403,4044,5109,Hemvia,0,0,29.0,0,7,0,26.1
202404,4044,5109,Hemvia,1,2,211.0,0,0,2,539.9
202405,4044,5109,Hemvia,0,0,0.0,0,9,0,0.0
202406,4044,5109,Hemvia,1,1,329.0,1,5,4,4846.1
202407,4044,5109,Hemvia,0,0,27.0,0,19,0,24.3
202408,4044,5109,Hemvia,2,3,413.0,0,5,4,1071.7
202409,4044,5109,Hemvia,0,0,27.0,0,0,1,24.3
202410,4044,5109,Hemvia,2,6,156.0,0,36,13,840.4
202411,4044,5109,Hemvia,1,0,35.0,0,0,1,381.5
202412,4044,5109,Hemvia,0,1,0.0,0,5,0,0.0
202501,4044,5109,Hemvia,0,0,59.0,0,3,1,53.1
202502,4044,5109,Hemvia,1,2,73.0,0,0,3,415.7
202503,4044,5109,Hemvia,0,0,6.0,0,0,0,5.4
202504,4044,5109,Hemvia,1,0,118.0,0,27,1,456.2
202505,4044,5109,Hemvia,0,0,41.0,0,10,0,36.9
202506,4044,5109,Hemvia,0,0,0.0,0,0,0,0.0
202101,4045,5109,Hemvia,6,8,669.0,0,53,12,2702.1
202102,4045,5109,Hemvia,9,13,921.0,1,88,10,8178.9
202103,4045,5109,Hemvia,11,10,1433.0,1,98,20,9339.7
202104,4045,5109,Hemvia,11,7,1482.0,0,94,29,5183.8
202105,4045,5109,Hemvia,6,8,1116.0,0,23,16,3104.4
202106,4045,5109,Hemvia,12,15,469.0,0,101,27,4622.1
202107,4045,5109,Hemvia,9,11,1151.0,0,51,20,4185.9
202108,4045,5109,Hemvia,5,6,,0,21,13,2371.9
202109,4045,5109,Hemvia,3,10,457.0,0,26,4,1461.3
202110,4045,5109,Hemvia,4,1,446.0,0,27,11,1801.4
202111,4045,5109,Hemvia,2,0,287.0,0,16,2,958.3
202112,4045,5109,Hemvia,7,5,510.0,0,25,12,2909.0
202201,4045,5109,Hemvia,9,9,775.0,0,84,30,3847.5
202202,4045,5109,Hemvia,9,6,944.0,1,67,23,8199.6
202203,4045,5109,Hemvia,7,9,857.0,0,46,12,3221.3
202204,4045,5109,Hemvia,4,3,488.0,0,40,5,1839.2
202205,4045,5109,Hemvia,5,5,467.0,0,15,11,2170.3
202206,4045,5109,Hemvia,13,5,2092.0,0,86,23,6432.8
202207,4045,5109,Hemvia,9,5,1228.0,1,86,18,8455.2
202208,4045,5109,Hemvia,3,3,395.0,1,0,11,5605.5
202209,4045,5109,Hemvia,4,6,388.0,0,47,9,1749.2
202210,4045,5109,Hemvia,4,3,331.0,1,0,10,5897.9
202211,4045,5109,Hemvia,5,7,923.0,0,45,7,2580.7
202212,4045,5109,Hemvia,8,14,1395.0,0,40,12,4055.5
202301,4045,5109,Hemvia,6,6,652.0,0,34,20,2686.8
202302,4045,5109,Hemvia,8,8,480.0,0,53,15,3232.0
202303,4045,5109,Hemvia,11,10,1229.0,0,96,20,4956.1
202304,4045,5109,Hemvia,4,8,486.0,0,41,14,1837.4
202305,4045,5109,Hemvia,6,3,643.0,0,26,13,2678.7
202306,4045,5109,Hemvia,11,15,1033.0,0,95,31,4779.7
202307,4045,5109,Hemvia,2,0,153.0,0,11,6,837.7
202308,4045,5109,Hemvia,6,3,0.0,0,38,10,2100.0
202309,4045,5109,Hemvia,4,4,545.0,0,38,5,1890.5
202310,4045,5109,Hemvia,7,7,1199.0,0,60,14,3529.1
202311,4045,5109,Hemvia,8,14,915.0,0,100,16,3623.5
202312,4045,5109,Hemvia,8,9,1139.0,0,29,22,3825.1
202401,4045,5109,Hemvia,5,7,781.0,0,16,11,2452.9
202402,4045,5109,Hemvia,6,10,944.0,0,74,14,2949.6
202403,4045,5109,Hemvia,1,0,164.0,0,0,1,497.6
202404,4045,5109,Hemvia,9,19,1704.0,0,71,11,4683.6
202405,4045,5109,Hemvia,9,5,1227.0,0,76,21,4254.3
202406,4045,5109,Hemvia,3,5,171.0,1,31,2,5403.9
202407,4045,5109,Hemvia,11,14,1510.0,1,80,20,9409.0
202408,4045,5109,Hemvia,9,7,,0,87,23,4727.7
202409,4045,5109,Hemvia,8,4,743.0,0,36,17,3468.7
202410,4045,5109,Hemvia,8,8,1350.0,0,95,13,4015.0
202411,4045,5109,Hemvia,6,1,679.0,0,58,8,2711.1
202412,4045,5109,Hemvia,11,5,1441.0,0,70,16,5146.9
202501,4045,5109,Hemvia,7,6,874.0,0,10,14,3236.6
202502,4045,5109,Hemvia,8,13,1011.0,0,64,18,3709.9
202503,4045,5109,Hemvia,4,1,315.0,0,44,6,1683.5
202504,4045,5109,Hemvia,3,1,181.0,0,4,5,1212.9
202505,4045,5109,Hemvia,6,1,870.0,0,65,10,2883.0
202506,4045,5109,Hemvia,9,7,971.0,0,109,14,4023.9
202101,4046,5109,Hemvia,9,7,558.0,0,53,17,3652.2
202102,4046,5109,Hemvia,13,17,2185.0,0,108,30,6516.5
202103,4046,5109,Hemvia,6,7,,0,17,10,2471.7
202104,4046,5109,Hemvia,9,10,947.0,0,97,15,4002.3
202105,4046,5109,Hemvia,8,4,650.0,0,50,9,3385.0
202106,4046,5109,Hemvia,8,5,882.0,0,88,18,3593.8
202107,4046,5109,Hemvia,15,7,1689.0,1,127,19,10970.1
202108,4046,5109,Hemvia,14,16,1508.0,0,107,25,6257.2
202109,4046,5109,Hemvia,7,15,891.0,0,74,19,3251.9
202110,4046,5109,Hemvia,12,16,2347.0,0,78,25,6312.3
202111,4046,5109,Hemvia,6,1,1031.0,0,59,8,3027.9
202112,4046,5109,Hemvia,5,10,476.0,0,78,6,2178.4
202201,4046,5109,Hemvia,3,1,319.0,0,23,4,1337.1
202202,4046,5109,Hemvia,6,2,838.0,1,66,8,7054.2
202203,4046,5109,Hemvia,4,2,527.0,0,0,6,1874.3
202204,4046,5109,Hemvia,6,4,,0,56,16,2233.2
202205,4046,5109,Hemvia,7,10,980.0,0,51,13,3332.0
202206,4046,5109,Hemvia,10,10,1222.0,0,75,16,4599.8
202207,4046,5109,Hemvia,8,11,1575.0,0,78,19,4217.5
202208,4046,5109,Hemvia,4,1,597.0,0,50,8,1937.3
202209,4046,5109,Hemvia,11,17,1937.0,0,80,22,5593.3
202210,4046,5109,Hemvia,13,18,2150.0,0,108,29,6485.0
202211,4046,5109,Hemvia,7,3,835.0,0,53,8,3201.5
202212,4046,5109,Hemvia,11,7,1579.0,0,95,20,5271.1
202301,4046,5109,Hemvia,8,3,262.0,0,74,20,3035.8
202302,4046,5109,Hemvia,4,6,713.0,0,13,9,2041.7
202303,4046,5109,Hemvia,10,11,1162.0,0,70,24,4545.8
202304,4046,5109,Hemvia,14,24,336.0,0,71,16,5202.4
202305,4046,5109,Hemvia,7,1,1254.0,0,13,14,3578.6
202306,4046,5109,Hemvia,11,7,1203.0,0,95,28,4932.7
202307,4046,5109,Hemvia,10,3,1443.0,0,85,21,4798.7
202308,4046,5109,Hemvia,9,18,1025.0,0,47,12,4072.5
202309,4046,5109,Hemvia,10,6,1898.0,0,114,20,5208.2
202310,4046,5109,Hemvia,4,6,572.0,0,20,7,1914.8
202311,4046,5109,Hemvia,12,8,2045.0,0,95,20,6040.5
202312,4046,5109,Hemvia,15,9,2484.0,0,114,27,7485.6
202401,4046,5109,Hemvia,7,8,662.0,0,78,9,3045.8
202402,4046,5109,Hemvia,6,3,547.0,0,76,15,2592.3
202403,4046,5109,Hemvia,11,14,1779.0,0,79,16,5451.1
202404,4046,5109,Hemvia,8,5,744.0,0,80,13,3469.6
202405,4046,5109,Hemvia,8,8,1367.0,0,72,12,4030.3
202406,4046,5109,Hemvia,10,16,1274.0,0,77,18,4646.6
202407,4046,5109,Hemvia,10,13,1246.0,0,78,21,4621.4
202408,4046,5109,Hemvia,12,11,1000.0,0,116,30,5100.0
202409,4046,5109,Hemvia,7,2,797.0,0,101,13,3167.3
202410,4046,5109,Hemvia,9,9,1449.0,0,74,22,4454.1
202411,4046,5109,Hemvia,7,10,927.0,0,32,9,3284.3
202412,4046,5109,Hemvia,12,10,971.0,0,94,18,5073.9
202501,4046,5109,Hemvia,7,10,751.0,0,75,15,3125.9
202502,4046,5109,Hemvia,8,5,1147.0,0,83,18,3832.3
202503,4046,5109,Hemvia,7,5,726.0,1,60,22,7303.4
202504,4046,5109,Hemvia,13,14,,1,109,27,10077.5
202505,4046,5109,Hemvia,9,8,877.0,1,56,16,8139.3
202506,4046,5109,Hemvia,12,9,1840.0,0,116,22,5856.0
202101,4047,5109,Hemvia,4,6,792.0,0,18,5,2112.8
202102,4047,5109,Hemvia,4,4,660.0,0,23,9,1994.0
202103,4047,5109,Hemvia,8,5,971.0,0,76,14,3673.9
202104,4047,5109,Hemvia,5,4,1140.0,0,30,15,2776.0
202105,4047,5109,Hemvia,1,3,83.0,0,0,2,424.7
202106,4047,5109,Hemvia,3,8,287.0,0,18,8,1308.3
202107,4047,5109,Hemvia,5,4,715.0,0,29,10,2393.5
202108,4047,5109,Hemvia,2,2,224.0,0,8,5,901.6
202109,4047,5109,Hemvia,3,5,250.0,0,39,10,1275.0
202110,4047,5109,Hemvia,5,6,766.0,0,52,9,2439.4
202111,4047,5109,Hemvia,2,4,322.0,0,51,2,989.8
202112,4047,5109,Hemvia,5,4,725.0,0,60,12,2402.5
202201,4047,5109,Hemvia,2,2,289.0,1,12,3,5160.1
202202,4047,5109,Hemvia,4,4,606.0,0,36,9,1945.4
202203,4047,5109,Hemvia,3,2,74.0,0,3,7,1116.6
202204,4047,5109,Hemvia,6,9,196.0,0,70,7,2276.4
202205,4047,5109,Hemvia,6,10,570.0,0,73,12,2613.0
202206,4047,5109,Hemvia,7,7,757.0,0,21,4,3131.3
202207,4047,5109,Hemvia,5,5,398.0,0,36,13,2108.2
202208,4047,5109,Hemvia,4,2,563.0,0,18,3,1906.7
202209,4047,5109,Hemvia,0,0,38.0,0,17,1,34.2
202210,4047,5109,Hemvia,3,2,338.0,0,34,2,1354.2
202211,4047,5109,Hemvia,9,9,1042.0,0,74,15,4087.8
202212,4047,5109,Hemvia,8,6,1177.0,0,28,14,3859.3
202301,4047,5109,Hemvia,4,2,738.0,0,0,12,2064.2
202302,4047,5109,Hemvia,6,8,556.0,0,16,12,2600.4
202303,4047,5109,Hemvia,7,7,1309.0,0,56,16,3628.1
202304,4047,5109,Hemvia,3,4,497.0,1,12,4,5697.3
202305,4047,5109,Hemvia,4,4,242.0,0,58,11,1617.8
202306,4047,5109,Hemvia,5,8,584.0,0,15,8,2275.6
202307,4047,5109,Hemvia,3,3,433.0,1,41,5,5639.7
202308,4047,5109,Hemvia,3,4,276.0,0,59,11,1298.4
202309,4047,5109,Hemvia,3,1,345.0,0,14,4,1360.5
202310,4047,5109,Hemvia,3,1,206.0,0,68,8,1235.4
202311,4047,5109,Hemvia,7,5,258.0,0,38,13,2682.2
202312,4047,5109,Hemvia,2,2,116.0,0,11,6,804.4
202401,4047,5109,Hemvia,4,4,414.0,0,15,8,1772.6
202402,4047,5109,Hemvia,6,6,766.0,0,34,6,2789.4
202403,4047,5109,Hemvia,5,5,277.0,0,15,6,1999.3
202404,4047,5109,Hemvia,9,8,1036.0,0,88,14,4082.4
202405,4047,5109,Hemvia,6,10,484.0,0,54,9,2535.6
202406,4047,5109,Hemvia,3,4,363.0,0,38,5,1376.7
202407,4047,5109,Hemvia,3,0,272.0,0,20,5,1294.8
202408,4047,5109,Hemvia,2,2,0.0,0,2,7,700.0
202409,4047,5109,Hemvia,5,6,0.0,0,34,8,1750.0
202410,4047,5109,Hemvia,3,1,397.0,0,26,3,1407.3
202411,4047,5109,Hemvia,2,5,335.0,0,2,7,1001.5
202412,4047,5109,Hemvia,2,3,343.0,0,33,3,1008.7
202501,4047,5109,Hemvia,8,10,1258.0,0,33,18,3932.2
202502,4047,5109,Hemvia,0,1,0.0,0,0,0,0.0
202503,4047,5109,Hemvia,3,7,268.0,0,46,7,1291.2
202504,4047,5109,Hemvia,5,1,489.0,0,26,11,2190.1
202505,4047,5109,Hemvia,8,7,1369.0,0,84,15,4032.1
202506,4047,5109,Hemvia,4,4,716.0,0,23,5,2044.4
202101,4048,5109,Hemvia,2,1,362.0,0,0,2,1025.8
202102,4048,5109,Hemvia,2,0,0.0,0,26,4,700.0
202103,4048,5109,Hemvia,3,7,482.0,0,27,10,1483.8
202104,4048,5109,Hemvia,5,9,739.0,0,48,6,2415.1
202105,4048,5109,Hemvia,1,0,91.0,0,38,4,431.9
202106,4048,5109,Hemvia,4,6,610.0,0,40,6,1949.0
202107,4048,5109,Hemvia,5,3,287.0,0,28,10,2008.3
202108,4048,5109,Hemvia,0,0,67.0,0,0,0,60.3
202109,4048,5109,Hemvia,5,5,798.0,0,65,7,2468.2
202110,4048,5109,Hemvia,3,0,188.0,0,37,3,1219.2
202111,4048,5109,Hemvia,3,1,0.0,0,16,8,1050.0
202112,4048,5109,Hemvia,4,2,684.0,0,52,9,2015.6
202201,4048,5109,Hemvia,4,3,459.0,0,71,8,1813.1
202202,4048,5109,Hemvia,7,8,214.0,0,40,15,2642.6
202203,4048,5109,Hemvia,3,1,355.0,0,28,4,1369.5
202204,4048,5109,Hemvia,2,4,451.0,0,29,2,1105.9
202205,4048,5109,Hemvia,1,0,138.0,0,30,1,474.2
202206,4048,5109,Hemvia,3,2,406.0,0,20,4,1415.4
202207,4048,5109,Hemvia,3,7,389.0,0,50,4,1400.1
202208,4048,5109,Hemvia,1,1,94.0,0,22,2,434.6
202209,4048,5109,Hemvia,8,9,876.0,0,94,15,3588.4
202210,4048,5109,Hemvia,3,2,421.0,0,54,5,1428.9
202211,4048,5109,Hemvia,3,4,328.0,0,27,5,1345.2
202212,4048,5109,Hemvia,1,3,142.0,0,0,2,477.8
202301,4048,5109,Hemvia,3,8,341.0,0,8,5,1356.9
202302,4048,5109,Hemvia,3,5,324.0,0,0,7,1341.6
202303,4048,5109,Hemvia,5,5,597.0,0,48,9,2287.3
202304,4048,5109,Hemvia,3,2,,0,21,10,1173.3
202305,4048,5109,Hemvia,5,2,268.0,1,27,10,6191.2
202306,4048,5109,Hemvia,2,4,73.0,0,43,3,765.7
202307,4048,5109,Hemvia,2,0,323.0,0,7,6,990.7
202308,4048,5109,Hemvia,4,3,251.0,0,2,7,1625.9
202309,4048,5109,Hemvia,3,7,406.0,0,13,11,1415.4
202310,4048,5109,Hemvia,6,1,491.0,0,66,12,2541.9
202311,4048,5109,Hemvia,7,14,1152.0,0,57,21,3486.8
202312,4048,5109,Hemvia,3,2,274.0,0,31,6,1296.6
202401,4048,5109,Hemvia,2,1,396.0,0,0,6,1056.4
202402,4048,5109,Hemvia,1,0,139.0,0,20,1,475.1
202403,4048,5109,Hemvia,7,4,531.0,0,83,14,2927.9
202404,4048,5109,Hemvia,3,3,180.0,0,21,4,1212.0
202405,4048,5109,Hemvia,3,1,428.0,0,25,6,1435.2
202406,4048,5109,Hemvia,1,2,39.0,0,0,4,385.1
202407,4048,5109,Hemvia,3,2,,0,0,9,1627.8
202408,4048,5109,Hemvia,0,0,0.0,0,3,0,0.0
202409,4048,5109,Hemvia,2,3,455.0,0,21,6,1109.5
202410,4048,5109,Hemvia,3,1,,1,35,3,5461.5
202411,4048,5109,Hemvia,6,9,489.0,0,56,14,2540.1
202412,4048,5109,Hemvia,6,2,594.0,0,47,6,2634.6
202501,4048,5109,Hemvia,0,0,8.0,0,5,0,7.2
202502,4048,5109,Hemvia,3,2,269.0,1,0,10,5492.1
202503,4048,5109,Hemvia,7,6,760.0,0,0,15,3134.0
202504,4048,5109,Hemvia,4,0,129.0,0,43,6,1516.1
202505,4048,5109,Hemvia,5,5,396.0,0,15,13,2106.4
202506,4048,5109,Hemvia,9,3,1494.0,0,81,22,4494.6
202101,4049,5109,Hemvia,11,15,1446.0,0,108,28,5151.4
202102,4049,5109,Hemvia,3,4,418.0,0,29,6,1426.2
202103,4049,5109,Hemvia,5,9,595.0,0,15,10,2285.5
202104,4049,5109,Hemvia,1,1,163.0,0,2,0,496.7
202105,4049,5109,Hemvia,4,7,459.0,0,50,7,1813.1
202106,4049,5109,Hemvia,5,8,674.0,0,48,9,2356.6
202107,4049,5109,Hemvia,0,0,0.0,0,0,0,0.0
202108,4049,5109,Hemvia,4,0,601.0,0,56,7,1940.9
202109,4049,5109,Hemvia,4,2,375.0,1,53,6,5937.5
202110,4049,5109,Hemvia,3,3,433.0,0,18,2,1439.7
202111,4049,5109,Hemvia,2,1,206.0,0,31,3,885.4
202112,4049,5109,Hemvia,8,9,639.0,0,56,18,3375.1
202201,4049,5109,Hemvia,8,10,963.0,0,39,18,3666.7
202202,4049,5109,Hemvia,7,12,730.0,0,29,10,3107.0
202203,4049,5109,Hemvia,6,4,603.0,0,47,17,2642.7
202204,4049,5109,Hemvia,1,0,103.0,0,0,1,442.7
202205,4049,5109,Hemvia,4,3,631.0,0,8,12,1967.9
202206,4049,5109,Hemvia,2,3,272.0,0,39,5,944.8
202207,4049,5109,Hemvia,2,1,53.0,0,11,4,747.7
202208,4049,5109,Hemvia,7,10,708.0,1,61,20,7287.2
202209,4049,5109,Hemvia,3,2,277.0,0,15,5,1299.3
202210,4049,5109,Hemvia,5,10,766.0,0,55,10,2439.4
202211,4049,5109,Hemvia,2,1,267.0,0,0,8,940.3
202212,4049,5109,Hemvia,3,2,271.0,0,0,9,1293.9
202301,4049,5109,Hemvia,5,3,646.0,0,24,10,2331.4
202302,4049,5109,Hemvia,2,2,277.0,0,0,4,949.3
202303,4049,5109,Hemvia,4,2,306.0,0,39,10,1675.4
202304,4049,5109,Hemvia,4,4,683.0,0,34,10,2014.7
202305,4049,5109,Hemvia,5,2,378.0,0,54,8,2090.2
202306,4049,5109,Hemvia,6,5,957.0,0,81,22,2961.3
202307,4049,5109,Hemvia,2,1,137.0,0,11,1,823.3
202308,4049,5109,Hemvia,8,5,1623.0,0,83,18,4260.7
202309,4049,5109,Hemvia,1,1,157.0,0,25,2,491.3
202310,4049,5109,Hemvia,4,4,564.0,1,42,8,6107.6
202311,4049,5109,Hemvia,3,7,583.0,0,13,7,1574.7
202312,4049,5109,Hemvia,3,4,284.0,0,37,7,1305.6
202401,4049,5109,Hemvia,9,6,680.0,0,59,21,3762.0
202402,4049,5109,Hemvia,4,7,651.0,0,20,5,1985.9
202403,4049,5109,Hemvia,3,3,612.0,0,5,10,1600.8
202404,4049,5109,Hemvia,7,10,745.0,0,49,17,3120.5
202405,4049,5109,Hemvia,0,0,0.0,1,0,0,4200.0
202406,4049,5109,Hemvia,5,6,479.0,0,43,11,2181.1
202407,4049,5109,Hemvia,5,6,484.0,0,33,8,2185.6
202408,4049,5109,Hemvia,7,4,801.0,0,40,9,3170.9
202409,4049,5109,Hemvia,4,1,267.0,0,3,12,1640.3
202410,4049,5109,Hemvia,4,5,150.0,0,26,5,1535.0
202411,4049,5109,Hemvia,2,0,226.0,0,10,3,903.4
202412,4049,5109,Hemvia,10,9,,0,92,14,4558.4
202501,4049,5109,Hemvia,2,0,403.0,0,13,3,1062.7
202502,4049,5109,Hemvia,6,4,1084.0,0,43,10,3075.6
202503,4049,5109,Hemvia,3,6,429.0,0,10,1,1436.1
202504,4049,5109,Hemvia,5,5,201.0,0,25,6,1930.9
202505,4049,5109,Hemvia,6,3,478.0,0,42,7,2530.2
202506,4049,5109,Hemvia,5,2,729.0,0,29,8,2406.1
202101,4050,5109,Hemvia,3,11,73.0,0,0,6,1115.7
202102,4050,5109,Hemvia,0,1,32.0,0,15,0,28.8
202103,4050,5109,Hemvia,5,9,929.0,0,0,10,2586.1
202104,4050,5109,Hemvia,4,5,373.0,0,62,11,1735.7
202105,4050,5109,Hemvia,3,3,454.0,0,0,6,1458.6
202106,4050,5109,Hemvia,3,2,402.0,0,18,4,1411.8
202107,4050,5109,Hemvia,3,2,246.0,0,32,3,1271.4
202108,4050,5109,Hemvia,4,3,504.0,0,36,7,1853.6
202109,4050,5109,Hemvia,1,2,175.0,0,6,6,507.5
202110,4050,5109,Hemvia,1,1,28.0,0,0,2,375.2
202111,4050,5109,Hemvia,6,6,0.0,0,75,16,2100.0
202112,4050,5109,Hemvia,4,5,532.0,0,51,5,1878.8
202201,4050,5109,Hemvia,2,1,309.0,0,0,10,978.1
202202,4050,5109,Hemvia,3,1,561.0,0,38,5,1554.9
202203,4050,5109,Hemvia,2,1,113.0,0,0,6,801.7
202204,4050,5109,Hemvia,3,5,309.0,0,12,6,1328.1
202205,4050,5109,Hemvia,1,1,70.0,0,33,1,413.0
202206,4050,5109,Hemvia,1,0,246.0,0,11,3,571.4
202207,4050,5109,Hemvia,2,0,295.0,0,35,7,965.5
202208,4050,5109,Hemvia,3,0,293.0,0,5,8,1313.7
202209,4050,5109,Hemvia,3,2,370.0,0,6,4,1383.0
202210,4050,5109,Hemvia,1,3,247.0,0,0,1,572.3
202211,4050,5109,Hemvia,2,1,152.0,0,0,4,836.8
202212,4050,5109,Hemvia,1,1,65.0,0,0,2,408.5
202301,4050,5109,Hemvia,0,0,0.0,2,0,0,8400.0
202302,4050,5109,Hemvia,2,1,264.0,0,0,6,937.6
202303,4050,5109,Hemvia,5,8,845.0,0,41,8,2510.5
202304,4050,5109,Hemvia,4,2,827.0,0,6,8,2144.3
202305,4050,5109,Hemvia,0,0,68.0,0,0,0,61.2
202306,4050,5109,Hemvia,3,2,60.0,0,27,5,1104.0
202307,4050,5109,Hemvia,2,2,292.0,0,34,5,962.8
202308,4050,5109,Hemvia,2,4,386.0,0,47,2,1047.4
202309,4050,5109,Hemvia,6,4,573.0,0,43,10,2615.7
202310,4050,5109,Hemvia,0,0,0.0,0,0,0,0.0
202311,4050,5109,Hemvia,4,3,445.0,0,2,7,1800.5
202312,4050,5109,Hemvia,0,1,20.0,0,0,0,18.0
202401,4050,5109,Hemvia,3,0,342.0,0,5,8,1357.8
202402,4050,5109,Hemvia,2,1,171.0,0,9,6,853.9
202403,4050,5109,Hemvia,4,3,530.0,0,43,6,1877.0
202404,4050,5109,Hemvia,1,1,84.0,0,4,0,425.6
202405,4050,5109,Hemvia,1,0,84.0,0,0,3,425.6
202406,4050,5109,Hemvia,3,4,457.0,0,41,5,1461.3
202407,4050,5109,Hemvia,7,11,697.0,0,45,14,3077.3
202408,4050,5109,Hemvia,2,3,128.0,0,19,4,815.2
202409,4050,5109,Hemvia,2,4,185.0,0,0,2,866.5
202410,4050,5109,Hemvia,3,5,178.0,0,51,8,1210.2
202411,4050,5109,Hemvia,3,2,550.0,0,24,5,1545.0
202412,4050,5109,Hemvia,1,0,104.0,1,17,2,4643.6
202501,4050,5109,Hemvia,4,3,366.0,0,16,8,1729.4
202502,4050,5109,Hemvia,1,0,79.0,0,23,1,421.1
202503,4050,5109,Hemvia,2,4,169.0,0,11,3,852.1
202504,4050,5109,Hemvia,5,9,714.0,0,51,12,2392.6
202505,4050,5109,Hemvia,4,4,434.0,0,16,4,1790.6
202506,4050,5109,Hemvia,2,2,237.0,0,39,6,913.3
202101,4051,5109,Hemvia,2,2,306.0,0,15,2,975.4
202102,4051,5109,Hemvia,7,5,,0,74,21,2572.4
202103,4051,5109,Hemvia,6,8,992.0,0,60,10,2992.8
202104,4051,5109,Hemvia,2,1,282.0,0,14,5,953.8
202105,4051,5109,Hemvia,5,8,836.0,0,90,10,2502.4
202106,4051,5109,Hemvia,4,0,522.0,1,21,10,6069.8
202107,4051,5109,Hemvia,6,4,258.0,0,44,15,2332.2
202108,4051,5109,Hemvia,5,5,0.0,0,36,9,1750.0
202109,4051,5109,Hemvia,3,0,545.0,0,12,5,1540.5
202110,4051,5109,Hemvia,3,4,502.0,0,21,5,1501.8
202111,4051,5109,Hemvia,4,1,302.0,1,0,12,5871.8
202112,4051,5109,Hemvia,6,4,812.0,0,75,11,2830.8
202201,4051,5109,Hemvia,4,5,590.0,0,1,9,1931.0
202202,4051,5109,Hemvia,5,4,711.0,0,28,10,2389.9
202203,4051,5109,Hemvia,5,7,573.0,0,22,12,2265.7
202204,4051,5109,Hemvia,5,5,786.0,1,22,12,6657.4
202205,4051,5109,Hemvia,4,2,,0,11,8,1674.5
202206,4051,5109,Hemvia,9,7,1390.0,0,85,15,4401.0
202207,4051,5109,Hemvia,4,2,655.0,0,15,10,1989.5
202208,4051,5109,Hemvia,1,0,124.0,0,7,5,461.6
202209,4051,5109,Hemvia,7,10,1002.0,0,79,17,3351.8
202210,4051,5109,Hemvia,5,1,466.0,0,29,7,2169.4
202211,4051,5109,Hemvia,6,2,876.0,0,59,12,2888.4
202212,4051,5109,Hemvia,5,2,797.0,0,25,9,2467.3
202301,4051,5109,Hemvia,5,3,135.0,0,52,10,1871.5
202302,4051,5109,Hemvia,5,5,693.0,0,32,14,2373.7
202303,4051,5109,Hemvia,5,2,107.0,0,25,3,1846.3
202304,4051,5109,Hemvia,6,13,461.0,0,38,10,2514.9
202305,4051,5109,Hemvia,5,4,733.0,0,67,7,2409.7
202306,4051,5109,Hemvia,5,3,489.0,1,52,10,6390.1
202307,4051,5109,Hemvia,4,5,210.0,0,18,6,1589.0
202308,4051,5109,Hemvia,4,4,450.0,0,39,8,1805.0
202309,4051,5109,Hemvia,2,3,149.0,0,25,4,834.1
202310,4051,5109,Hemvia,2,1,353.0,0,26,3,1017.7
202311,4051,5109,Hemvia,7,8,912.0,0,28,16,3270.8
202312,4051,5109,Hemvia,7,7,1351.0,0,89,12,3665.9
202401,4051,5109,Hemvia,3,3,612.0,0,0,10,1600.8
